Train,Process Stream,system,Equipment ID,function,parameter,Value,General Location,Location,Maximo ID
,downstream,portable tanks,T-8020.1,Level Transmitter,Manufacturer/ Model,,7,11,6
,downstream,portable tanks,T-8020.1,Level Transmitter,Max.,,7,11,6
,downstream,portable tanks,T-8020.1,Level Transmitter,Min.,,7,11,6
,downstream,portable tanks,T-8020.1,Level Transmitter,Vendor Accurary,,7,11,6
,downstream,portable tanks,T-8020.1,Temperature Transmitter,Calibration DS,,7,11,6
,downstream,portable tanks,T-8020.1,Temperature Transmitter,Calibration Tolerance,,7,11,6
,downstream,portable tanks,T-8020.1,Temperature Transmitter,Manufacturer/ Model,,7,11,6
,downstream,portable tanks,T-8020.1,Temperature Transmitter,Max.,,7,11,6
,downstream,portable tanks,T-8020.1,Temperature Transmitter,Min.,,7,11,6
,downstream,portable tanks,T-8020.1,Temperature Transmitter,Vendor Accurary,,7,11,6
,downstream,portable tanks,T-8020.1,pH Transmitter,Calibration DS,,7,11,6
,downstream,portable tanks,T-8020.1,pH Transmitter,Calibration Tolerance,,7,11,6
,downstream,portable tanks,T-8020.1,pH Transmitter,Manufacturer/ Model,19,7,11,6
,downstream,portable tanks,T-8020.1,pH Transmitter,Max.,4,7,11,6
,downstream,portable tanks,T-8020.1,pH Transmitter,Min.,5,7,11,6
,downstream,portable tanks,T-8020.1,pH Transmitter,Vendor Accurary,10,7,11,6
,downstream,portable tanks,T-8020.1,Vessel,CIP capable,,7,11,6
,downstream,portable tanks,T-8020.1,Vessel,Manufacturer,22,7,11,6
,downstream,portable tanks,T-8020.1,Vessel,Nominal volume,23,7,11,6
,downstream,portable tanks,T-8020.1,Vessel,SIP capable,,7,11,6
,downstream,portable tanks,T-8020.1,Vessel,Sample With low shot sample device,,7,11,6
,downstream,portable tanks,T-8020.1,Vessel,Spray device,,7,11,6
,downstream,portable tanks,T-8020.1,Vessel Volume (L),Capacity volume,24,7,11,6
,downstream,portable tanks,T-8020.1,Vessel Volume (L),Maximum working volume**,12,7,11,6
,downstream,portable tanks,T-8020.1,Vessel Volume (L),Minimum working volume*,25,7,11,6
,downstream,portable tanks,T-8020.1,Vessel Volume (L),Sample valve volume,13,7,11,6
,downstream,portable tanks,T-8020.1,Vessel Volume (L),With low shot sample device,14,7,11,6
,downstream,portable tanks,Unnamed: 25,Vessel Demension,"Tank Inner Diameter ("")",,,,
,downstream,portable tanks,Unnamed: 25,Vessel Demension,"Tank Outer Diameter("")",,,,
,downstream,portable tanks,Unnamed: 25,Vessel Demension,"Tank Straight wall height ("")",,,,
,downstream,portable tanks,Unnamed: 25,Vessel Demension,"Total height from floor ("")",,,,
,downstream,portable tanks,Unnamed: 25,Vent Filter,Size,,,,
,downstream,portable tanks,Unnamed: 25,Vent Filter,Type,,,,
,downstream,portable tanks,Unnamed: 25,Vent Filter,Vendor,,,,
,downstream,portable tanks,Unnamed: 25,Vessel Impeller,Calibration DS,,,,
,downstream,portable tanks,Unnamed: 25,Vessel Impeller,Critical Range (rpm),,,,
,downstream,portable tanks,Unnamed: 25,Vessel Impeller,Critical Speed (rpm),,,,
,downstream,portable tanks,Unnamed: 25,Vessel Impeller,Fixed or Adjustable,,,,
,downstream,portable tanks,Unnamed: 25,Vessel Impeller,Impeller speed range P&ID,,,,
,downstream,portable tanks,Unnamed: 25,Vessel Impeller,Position (bottom or top mounted),,,,
,downstream,portable tanks,Unnamed: 25,Vessel Impeller,Power,,,,
,downstream,portable tanks,Unnamed: 25,Vessel Impeller,Type,,,,
,downstream,portable tanks,Unnamed: 25,Pressure Indicator,Calibration Tolerance,,,,
,downstream,portable tanks,Unnamed: 25,Pressure Indicator,Manufacturer,,,,
,downstream,portable tanks,Unnamed: 25,Pressure Indicator,Max.,,,,
,downstream,portable tanks,Unnamed: 25,Pressure Indicator,Min.,,,,
,downstream,portable tanks,Unnamed: 25,Pressure Indicator,Vendor Accurary,,,,
,downstream,portable tanks,Unnamed: 25,Vessel Sample With low shot sample device,,,,,
,downstream,portable tanks,Unnamed: 25,Conductivity Transmitter,Calibration DS,,,,
,downstream,portable tanks,Unnamed: 25,Conductivity Transmitter,Calibration Tolerance,,,,
,downstream,portable tanks,Unnamed: 25,Conductivity Transmitter,Manufacturer/ Model,,,,
,downstream,portable tanks,Unnamed: 25,Conductivity Transmitter,Max.,,,,
,downstream,portable tanks,Unnamed: 25,Conductivity Transmitter,Min.,,,,
,downstream,portable tanks,Unnamed: 25,Conductivity Transmitter,Vendor Accurary,,,,
,downstream,portable tanks,Unnamed: 25,Level Transmitter,"Calibration
Adjustmnt Tolerance",,,,
,downstream,portable tanks,Unnamed: 25,Level Transmitter,"Calibration
Process Tolerance",,,,
,downstream,portable tanks,Unnamed: 25,Level Transmitter,Calibration DS,,,,
,downstream,portable tanks,Unnamed: 25,Level Transmitter,Manufacturer/ Model,,,,
,downstream,portable tanks,Unnamed: 25,Level Transmitter,Max.,,,,
,downstream,portable tanks,Unnamed: 25,Level Transmitter,Min.,,,,
,downstream,portable tanks,Unnamed: 25,Level Transmitter,Vendor Accurary,,,,
,downstream,portable tanks,Unnamed: 25,Temperature Transmitter,Calibration DS,,,,
,downstream,portable tanks,Unnamed: 25,Temperature Transmitter,Calibration Tolerance,,,,
,downstream,portable tanks,Unnamed: 25,Temperature Transmitter,Manufacturer/ Model,,,,
,downstream,portable tanks,Unnamed: 25,Temperature Transmitter,Max.,,,,
,downstream,portable tanks,Unnamed: 25,Temperature Transmitter,Min.,,,,
,downstream,portable tanks,Unnamed: 25,Temperature Transmitter,Vendor Accurary,,,,
,downstream,portable tanks,Unnamed: 25,pH Transmitter,Calibration DS,,,,
,downstream,portable tanks,Unnamed: 25,pH Transmitter,Calibration Tolerance,,,,
,downstream,portable tanks,Unnamed: 25,pH Transmitter,Manufacturer/ Model,,,,
,downstream,portable tanks,Unnamed: 25,pH Transmitter,Max.,,,,
,downstream,portable tanks,Unnamed: 25,pH Transmitter,Min.,,,,
,downstream,portable tanks,Unnamed: 25,pH Transmitter,Vendor Accurary,,,,
,downstream,portable tanks,Unnamed: 25,Vessel,CIP capable,,,,
,downstream,portable tanks,Unnamed: 25,Vessel,Manufacturer,,,,
,downstream,portable tanks,Unnamed: 25,Vessel,Nominal volume,,,,
,downstream,portable tanks,Unnamed: 25,Vessel,SIP capable,,,,
,downstream,portable tanks,Unnamed: 25,Vessel,Sample With low shot sample device,,,,
,downstream,portable tanks,Unnamed: 25,Vessel,Spray device,,,,
,downstream,portable tanks,Unnamed: 25,Vessel Volume (L),Capacity volume,,,,
,downstream,portable tanks,Unnamed: 25,Vessel Volume (L),Maximum working volume**,,,,
,downstream,portable tanks,Unnamed: 25,Vessel Volume (L),Minimum working volume*,,,,
,downstream,portable tanks,Unnamed: 25,Vessel Volume (L),Sample valve volume,,,,
,downstream,portable tanks,Unnamed: 25,Vessel Volume (L),With low shot sample device,,,,
,downstream,portable tanks,Unnamed: 26,Vessel Demension,"Tank Inner Diameter ("")",,,,
,downstream,portable tanks,Unnamed: 26,Vessel Demension,"Tank Outer Diameter("")",,,,
,downstream,portable tanks,Unnamed: 26,Vessel Demension,"Tank Straight wall height ("")",,,,
,downstream,portable tanks,Unnamed: 26,Vessel Demension,"Total height from floor ("")",,,,
,downstream,portable tanks,Unnamed: 26,Vent Filter,Size,,,,
,downstream,portable tanks,Unnamed: 26,Vent Filter,Type,,,,
,downstream,portable tanks,Unnamed: 26,Vent Filter,Vendor,,,,
,downstream,portable tanks,Unnamed: 26,Vessel Impeller,Calibration DS,,,,
,downstream,portable tanks,Unnamed: 26,Vessel Impeller,Critical Range (rpm),,,,
,downstream,portable tanks,Unnamed: 26,Vessel Impeller,Critical Speed (rpm),,,,
,downstream,portable tanks,Unnamed: 26,Vessel Impeller,Fixed or Adjustable,,,,
,downstream,portable tanks,Unnamed: 26,Vessel Impeller,Impeller speed range P&ID,,,,
,downstream,portable tanks,Unnamed: 26,Vessel Impeller,Position (bottom or top mounted),,,,
,downstream,portable tanks,Unnamed: 26,Vessel Impeller,Power,,,,
,downstream,portable tanks,Unnamed: 26,Vessel Impeller,Type,,,,
,downstream,portable tanks,Unnamed: 26,Pressure Indicator,Calibration Tolerance,,,,
,downstream,portable tanks,Unnamed: 26,Pressure Indicator,Manufacturer,,,,
,downstream,portable tanks,Unnamed: 26,Pressure Indicator,Max.,,,,
,downstream,portable tanks,Unnamed: 26,Pressure Indicator,Min.,,,,
,downstream,portable tanks,Unnamed: 26,Pressure Indicator,Vendor Accurary,,,,
,downstream,portable tanks,Unnamed: 26,Vessel Sample With low shot sample device,,,,,
,downstream,portable tanks,Unnamed: 26,Conductivity Transmitter,Calibration DS,,,,
,downstream,portable tanks,Unnamed: 26,Conductivity Transmitter,Calibration Tolerance,,,,
,downstream,portable tanks,Unnamed: 26,Conductivity Transmitter,Manufacturer/ Model,,,,
,downstream,portable tanks,Unnamed: 26,Conductivity Transmitter,Max.,,,,
,downstream,portable tanks,Unnamed: 26,Conductivity Transmitter,Min.,,,,
,downstream,portable tanks,Unnamed: 26,Conductivity Transmitter,Vendor Accurary,,,,
,downstream,portable tanks,Unnamed: 26,Level Transmitter,"Calibration
Adjustmnt Tolerance",,,,
,downstream,portable tanks,Unnamed: 26,Level Transmitter,"Calibration
Process Tolerance",,,,
,downstream,portable tanks,Unnamed: 26,Level Transmitter,Calibration DS,,,,
,downstream,portable tanks,Unnamed: 26,Level Transmitter,Manufacturer/ Model,,,,
,downstream,portable tanks,Unnamed: 26,Level Transmitter,Max.,,,,
,downstream,portable tanks,Unnamed: 26,Level Transmitter,Min.,,,,
,downstream,portable tanks,Unnamed: 26,Level Transmitter,Vendor Accurary,,,,
,downstream,portable tanks,Unnamed: 26,Temperature Transmitter,Calibration DS,,,,
,downstream,portable tanks,Unnamed: 26,Temperature Transmitter,Calibration Tolerance,,,,
,downstream,portable tanks,Unnamed: 26,Temperature Transmitter,Manufacturer/ Model,,,,
,downstream,portable tanks,Unnamed: 26,Temperature Transmitter,Max.,,,,
,downstream,portable tanks,Unnamed: 26,Temperature Transmitter,Min.,,,,
,downstream,portable tanks,Unnamed: 26,Temperature Transmitter,Vendor Accurary,,,,
,downstream,portable tanks,Unnamed: 26,pH Transmitter,Calibration DS,,,,
,downstream,portable tanks,Unnamed: 26,pH Transmitter,Calibration Tolerance,,,,
,downstream,portable tanks,Unnamed: 26,pH Transmitter,Manufacturer/ Model,,,,
,downstream,portable tanks,Unnamed: 26,pH Transmitter,Max.,,,,
,downstream,portable tanks,Unnamed: 26,pH Transmitter,Min.,,,,
,downstream,portable tanks,Unnamed: 26,pH Transmitter,Vendor Accurary,,,,
,downstream,portable tanks,Unnamed: 26,Vessel,CIP capable,,,,
,downstream,portable tanks,Unnamed: 26,Vessel,Manufacturer,,,,
,downstream,portable tanks,Unnamed: 26,Vessel,Nominal volume,,,,
,downstream,portable tanks,Unnamed: 26,Vessel,SIP capable,,,,
,downstream,portable tanks,Unnamed: 26,Vessel,Sample With low shot sample device,,,,
,downstream,portable tanks,Unnamed: 26,Vessel,Spray device,,,,
,downstream,portable tanks,Unnamed: 26,Vessel Volume (L),Capacity volume,,,,
,downstream,portable tanks,Unnamed: 26,Vessel Volume (L),Maximum working volume**,,,,
,downstream,portable tanks,Unnamed: 26,Vessel Volume (L),Minimum working volume*,,,,
,downstream,portable tanks,Unnamed: 26,Vessel Volume (L),Sample valve volume,,,,
,downstream,portable tanks,Unnamed: 26,Vessel Volume (L),With low shot sample device,,,,
,downstream,portable tanks,Unnamed: 27,Vessel Demension,"Tank Inner Diameter ("")",,,,
,downstream,portable tanks,Unnamed: 27,Vessel Demension,"Tank Outer Diameter("")",,,,
,downstream,portable tanks,Unnamed: 27,Vessel Demension,"Tank Straight wall height ("")",,,,
,downstream,portable tanks,Unnamed: 27,Vessel Demension,"Total height from floor ("")",,,,
,downstream,portable tanks,Unnamed: 27,Vent Filter,Size,,,,
,downstream,portable tanks,Unnamed: 27,Vent Filter,Type,,,,
,downstream,portable tanks,Unnamed: 27,Vent Filter,Vendor,,,,
,downstream,portable tanks,Unnamed: 27,Vessel Impeller,Calibration DS,,,,
,downstream,portable tanks,Unnamed: 27,Vessel Impeller,Critical Range (rpm),,,,
,downstream,portable tanks,Unnamed: 27,Vessel Impeller,Critical Speed (rpm),,,,
,downstream,portable tanks,Unnamed: 27,Vessel Impeller,Fixed or Adjustable,,,,
,downstream,portable tanks,Unnamed: 27,Vessel Impeller,Impeller speed range P&ID,,,,
,downstream,portable tanks,Unnamed: 27,Vessel Impeller,Position (bottom or top mounted),,,,
,downstream,portable tanks,Unnamed: 27,Vessel Impeller,Power,,,,
,downstream,portable tanks,Unnamed: 27,Vessel Impeller,Type,,,,
,downstream,portable tanks,Unnamed: 27,Pressure Indicator,Calibration Tolerance,,,,
,downstream,portable tanks,Unnamed: 27,Pressure Indicator,Manufacturer,,,,
,downstream,portable tanks,Unnamed: 27,Pressure Indicator,Max.,,,,
,downstream,portable tanks,Unnamed: 27,Pressure Indicator,Min.,,,,
,downstream,portable tanks,Unnamed: 27,Pressure Indicator,Vendor Accurary,,,,
,downstream,portable tanks,Unnamed: 27,Vessel Sample With low shot sample device,,,,,
,downstream,portable tanks,Unnamed: 27,Conductivity Transmitter,Calibration DS,,,,
,downstream,portable tanks,Unnamed: 27,Conductivity Transmitter,Calibration Tolerance,,,,
,downstream,portable tanks,Unnamed: 27,Conductivity Transmitter,Manufacturer/ Model,,,,
,downstream,portable tanks,Unnamed: 27,Conductivity Transmitter,Max.,,,,
,downstream,portable tanks,Unnamed: 27,Conductivity Transmitter,Min.,,,,
,downstream,portable tanks,Unnamed: 27,Conductivity Transmitter,Vendor Accurary,,,,
,downstream,portable tanks,Unnamed: 27,Level Transmitter,"Calibration
Adjustmnt Tolerance",,,,
,downstream,portable tanks,Unnamed: 27,Level Transmitter,"Calibration
Process Tolerance",,,,
,downstream,portable tanks,Unnamed: 27,Level Transmitter,Calibration DS,,,,
,downstream,portable tanks,Unnamed: 27,Level Transmitter,Manufacturer/ Model,,,,
,downstream,portable tanks,Unnamed: 27,Level Transmitter,Max.,,,,
,downstream,portable tanks,Unnamed: 27,Level Transmitter,Min.,,,,
,downstream,portable tanks,Unnamed: 27,Level Transmitter,Vendor Accurary,,,,
,downstream,portable tanks,Unnamed: 27,Temperature Transmitter,Calibration DS,,,,
,downstream,portable tanks,Unnamed: 27,Temperature Transmitter,Calibration Tolerance,,,,
,downstream,portable tanks,Unnamed: 27,Temperature Transmitter,Manufacturer/ Model,,,,
,downstream,portable tanks,Unnamed: 27,Temperature Transmitter,Max.,,,,
,downstream,portable tanks,Unnamed: 27,Temperature Transmitter,Min.,,,,
,downstream,portable tanks,Unnamed: 27,Temperature Transmitter,Vendor Accurary,,,,
,downstream,portable tanks,Unnamed: 27,pH Transmitter,Calibration DS,,,,
,downstream,portable tanks,Unnamed: 27,pH Transmitter,Calibration Tolerance,,,,
,downstream,portable tanks,Unnamed: 27,pH Transmitter,Manufacturer/ Model,,,,
,downstream,portable tanks,Unnamed: 27,pH Transmitter,Max.,,,,
,downstream,portable tanks,Unnamed: 27,pH Transmitter,Min.,,,,
,downstream,portable tanks,Unnamed: 27,pH Transmitter,Vendor Accurary,,,,
,downstream,portable tanks,Unnamed: 27,Vessel,CIP capable,,,,
,downstream,portable tanks,Unnamed: 27,Vessel,Manufacturer,,,,
,downstream,portable tanks,Unnamed: 27,Vessel,Nominal volume,,,,
,downstream,portable tanks,Unnamed: 27,Vessel,SIP capable,,,,
,downstream,portable tanks,Unnamed: 27,Vessel,Sample With low shot sample device,,,,
,downstream,portable tanks,Unnamed: 27,Vessel,Spray device,,,,
,downstream,portable tanks,Unnamed: 27,Vessel Volume (L),Capacity volume,,,,
,downstream,portable tanks,Unnamed: 27,Vessel Volume (L),Maximum working volume**,,,,
,downstream,portable tanks,Unnamed: 27,Vessel Volume (L),Minimum working volume*,,,,
,downstream,portable tanks,Unnamed: 27,Vessel Volume (L),Sample valve volume,,,,
,downstream,portable tanks,Unnamed: 27,Vessel Volume (L),With low shot sample device,,,,
,downstream,portable tanks,Unnamed: 28,Vessel Demension,"Tank Inner Diameter ("")",,,,
,downstream,portable tanks,Unnamed: 28,Vessel Demension,"Tank Outer Diameter("")",,,,
,downstream,portable tanks,Unnamed: 28,Vessel Demension,"Tank Straight wall height ("")",,,,
,downstream,portable tanks,Unnamed: 28,Vessel Demension,"Total height from floor ("")",,,,
,downstream,portable tanks,Unnamed: 28,Vent Filter,Size,,,,
,downstream,portable tanks,Unnamed: 28,Vent Filter,Type,,,,
,downstream,portable tanks,Unnamed: 28,Vent Filter,Vendor,,,,
,downstream,portable tanks,Unnamed: 28,Vessel Impeller,Calibration DS,,,,
,downstream,portable tanks,Unnamed: 28,Vessel Impeller,Critical Range (rpm),,,,
,downstream,portable tanks,Unnamed: 28,Vessel Impeller,Critical Speed (rpm),,,,
,downstream,portable tanks,Unnamed: 28,Vessel Impeller,Fixed or Adjustable,,,,
,downstream,portable tanks,Unnamed: 28,Vessel Impeller,Impeller speed range P&ID,,,,
,downstream,portable tanks,Unnamed: 28,Vessel Impeller,Position (bottom or top mounted),,,,
,downstream,portable tanks,Unnamed: 28,Vessel Impeller,Power,,,,
,downstream,portable tanks,Unnamed: 28,Vessel Impeller,Type,,,,
,downstream,portable tanks,Unnamed: 28,Pressure Indicator,Calibration Tolerance,,,,
,downstream,portable tanks,Unnamed: 28,Pressure Indicator,Manufacturer,,,,
,downstream,portable tanks,Unnamed: 28,Pressure Indicator,Max.,,,,
,downstream,portable tanks,Unnamed: 28,Pressure Indicator,Min.,,,,
,downstream,portable tanks,Unnamed: 28,Pressure Indicator,Vendor Accurary,,,,
,downstream,portable tanks,Unnamed: 28,Vessel Sample With low shot sample device,,,,,
,downstream,portable tanks,Unnamed: 28,Conductivity Transmitter,Calibration DS,,,,
,downstream,portable tanks,Unnamed: 28,Conductivity Transmitter,Calibration Tolerance,,,,
,downstream,portable tanks,Unnamed: 28,Conductivity Transmitter,Manufacturer/ Model,,,,
,downstream,portable tanks,Unnamed: 28,Conductivity Transmitter,Max.,,,,
,downstream,portable tanks,Unnamed: 28,Conductivity Transmitter,Min.,,,,
,downstream,portable tanks,Unnamed: 28,Conductivity Transmitter,Vendor Accurary,,,,
,downstream,portable tanks,Unnamed: 28,Level Transmitter,"Calibration
Adjustmnt Tolerance",,,,
,downstream,portable tanks,Unnamed: 28,Level Transmitter,"Calibration
Process Tolerance",,,,
,downstream,portable tanks,Unnamed: 28,Level Transmitter,Calibration DS,,,,
,downstream,portable tanks,Unnamed: 28,Level Transmitter,Manufacturer/ Model,,,,
,downstream,portable tanks,Unnamed: 28,Level Transmitter,Max.,,,,
,downstream,portable tanks,Unnamed: 28,Level Transmitter,Min.,,,,
,downstream,portable tanks,Unnamed: 28,Level Transmitter,Vendor Accurary,,,,
,downstream,portable tanks,Unnamed: 28,Temperature Transmitter,Calibration DS,,,,
,downstream,portable tanks,Unnamed: 28,Temperature Transmitter,Calibration Tolerance,,,,
,downstream,portable tanks,Unnamed: 28,Temperature Transmitter,Manufacturer/ Model,,,,
,downstream,portable tanks,Unnamed: 28,Temperature Transmitter,Max.,,,,
,downstream,portable tanks,Unnamed: 28,Temperature Transmitter,Min.,,,,
,downstream,portable tanks,Unnamed: 28,Temperature Transmitter,Vendor Accurary,,,,
